              Emax_pop; 0.0193922242;-0.0135457826;-0.0139053886;-0.0150881651; 0.0063736445;-0.0061006241;-0.0063434115;-0.0063738936; 0.0000000000; 0.0000000000;-0.0000000000
 beta_Emax_tDRUG_abata;-0.0135457826; 0.0301767819; 0.0099034504; 0.0108532665;-0.0062042151; 0.0102824574; 0.0061797213; 0.0062043709; 0.0000000000; 0.0000000000;-0.0000000000
 beta_Emax_tDRUG_adali;-0.0139053886; 0.0099034504; 0.0340330102; 0.0110908413;-0.0060867873; 0.0058998356; 0.0109048708; 0.0060869502; 0.0000000000; 0.0000000000;-0.0000000000
beta_Emax_tDRUG_canaki;-0.0150881651; 0.0108532665; 0.0110908413; 0.4647268613;-0.0074606610; 0.0072627869; 0.0074323187; 0.3313290987; 0.0000000000; 0.0000000000;-0.0000000000
               T50_pop; 0.0063736445;-0.0062042151;-0.0060867873;-0.0074606610; 0.0160566607;-0.0160481323;-0.0160198262;-0.0160565978; 0.0000000000; 0.0000000000;-0.0000000000
  beta_T50_tDRUG_abata;-0.0061006241; 0.0102824574; 0.0058998356; 0.0072627869;-0.0160481323; 0.0201947277; 0.0160115669; 0.0160480650; 0.0000000000; 0.0000000000;-0.0000000000
  beta_T50_tDRUG_adali;-0.0063434115; 0.0061797213; 0.0109048708; 0.0074323187;-0.0160198262; 0.0160115669; 0.0279689055; 0.0160197631; 0.0000000000; 0.0000000000;-0.0000000000
 beta_T50_tDRUG_canaki;-0.0063738936; 0.0062043709; 0.0060869502; 0.3313290987;-0.0160565978; 0.0160480650; 0.0160197631; 0.3979242864; 0.0000000000; 0.0000000000;-0.0000000000
      omega_etaBSVEmax; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0123320165;-0.0829436348; 0.0000750500
     gamma_etaBTAVEmax; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000;-0.0829436348; 1.1697231712;-0.0056292890
                     a; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000750500;-0.0056292890; 0.0240166417
