              Emax_pop; 0.0338103320;-0.0067475660;-0.0064284730;-0.0108121043; 0.0069171532;-0.0064928962;-0.0067709454;-0.0069186670; 0.0000000000; 0.0000000000;-0.0000000000
 beta_Emax_tDRUG_abata;-0.0067475660; 0.0174306150; 0.0031589012; 0.0053319989;-0.0064684169; 0.0101734281; 0.0063633408; 0.0064685101; 0.0000000000; 0.0000000000;-0.0000000000
 beta_Emax_tDRUG_adali;-0.0064284730; 0.0031589012; 0.0168897412; 0.0050134411;-0.0060560809; 0.0060030881; 0.0110305713; 0.0060561740; 0.0000000000; 0.0000000000;-0.0000000000
beta_Emax_tDRUG_canaki;-0.0108121043; 0.0053319989; 0.0050134411; 0.3344442386;-0.0102338310; 0.0101449824; 0.0100674138; 0.3142326747; 0.0000000000; 0.0000000000;-0.0000000000
               T50_pop; 0.0069171532;-0.0064684169;-0.0060560809;-0.0102338310; 0.0142733362;-0.0142615918;-0.0140516178;-0.0142731178; 0.0000000000; 0.0000000000;-0.0000000000
  beta_T50_tDRUG_abata;-0.0064928962; 0.0101734281; 0.0060030881; 0.0101449824;-0.0142615918; 0.0186092978; 0.0140405885; 0.0142613514; 0.0000000000; 0.0000000000;-0.0000000000
  beta_T50_tDRUG_adali;-0.0067709454; 0.0063633408; 0.0110305713; 0.0100674138;-0.0140516178; 0.0140405885; 0.0262312934; 0.0140514008; 0.0000000000; 0.0000000000;-0.0000000000
 beta_T50_tDRUG_canaki;-0.0069186670; 0.0064685101; 0.0060561740; 0.3142326747;-0.0142731178; 0.0142613514; 0.0140514008; 0.4403347072; 0.0000000000; 0.0000000000;-0.0000000000
      omega_etaBSVEmax; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0010303332;-0.0339331347; 0.0000768576
     gamma_etaBTAVEmax; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000;-0.0339331347; 1.5441960925;-0.0135593485
                     a; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000768576;-0.0135593485; 0.0246773796
