              Emax_pop; 0.0192157362;-0.0107696540;-0.0108792361;-0.0130619356; 0.0068321344;-0.0065311596;-0.0067739045;-0.0068324922; 0.0000000000; 0.0000000000;-0.0000000000
 beta_Emax_tDRUG_abata;-0.0107696540; 0.0250668782; 0.0066541546; 0.0082013296;-0.0065725819; 0.0104899014; 0.0065273044; 0.0065727312; 0.0000000000; 0.0000000000;-0.0000000000
 beta_Emax_tDRUG_adali;-0.0108792361; 0.0066541546; 0.0274839720; 0.0081970940;-0.0063662940; 0.0062154638; 0.0113778840; 0.0063664499; 0.0000000000; 0.0000000000;-0.0000000000
beta_Emax_tDRUG_canaki;-0.0130619356; 0.0082013296; 0.0081970940; 0.3260396009;-0.0085954690; 0.0084218349; 0.0085376793; 0.2967068465; 0.0000000000; 0.0000000000;-0.0000000000
               T50_pop; 0.0068321344;-0.0065725819;-0.0063662940;-0.0085954690; 0.0147386763;-0.0147280964;-0.0146612500;-0.0147385738; 0.0000000000; 0.0000000000;-0.0000000000
  beta_T50_tDRUG_abata;-0.0065311596; 0.0104899014; 0.0062154638; 0.0084218349;-0.0147280964; 0.0190936852; 0.0146511378; 0.0147279865; 0.0000000000; 0.0000000000;-0.0000000000
  beta_T50_tDRUG_adali;-0.0067739045; 0.0065273044; 0.0113778840; 0.0085376793;-0.0146612500; 0.0146511378; 0.0270098374; 0.0146611474; 0.0000000000; 0.0000000000;-0.0000000000
 beta_T50_tDRUG_canaki;-0.0068324922; 0.0065727312; 0.0063664499; 0.2967068465;-0.0147385738; 0.0147279865; 0.0146611474; 0.4812626532; 0.0000000000; 0.0000000000;-0.0000000000
      omega_etaBSVEmax; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0069587840;-0.0693571474; 0.0001009684
     gamma_etaBTAVEmax; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000;-0.0693571474; 1.2193973243;-0.0075608271
                     a; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0001009684;-0.0075608271; 0.0247045300
