              Emax_pop; 0.0204536586;-0.0107811727;-0.0110374151;-0.0128485141; 0.0063956130;-0.0060460373;-0.0063511380;-0.0063960665; 0.0000000000; 0.0000000000;-0.0000000000
 beta_Emax_tDRUG_abata;-0.0107811727; 0.0270506410; 0.0062943203; 0.0075474426;-0.0061107877; 0.0101748320; 0.0060773775; 0.0061109805; 0.0000000000; 0.0000000000;-0.0000000000
 beta_Emax_tDRUG_adali;-0.0110374151; 0.0062943203; 0.0293280861; 0.0076478283;-0.0059767492; 0.0058051190; 0.0109083413; 0.0059769513; 0.0000000000; 0.0000000000;-0.0000000000
beta_Emax_tDRUG_canaki;-0.0128485141; 0.0075474426; 0.0076478283; 0.2969288813;-0.0081251549; 0.0079332280; 0.0080822727; 0.2792034057; 0.0000000000; 0.0000000000;-0.0000000000
               T50_pop; 0.0063956130;-0.0061107877;-0.0059767492;-0.0081251549; 0.0165209791;-0.0165094846;-0.0164542419;-0.0165208760; 0.0000000000; 0.0000000000;-0.0000000000
  beta_T50_tDRUG_abata;-0.0060460373; 0.0101748320; 0.0058051190; 0.0079332280;-0.0165094846; 0.0205657713; 0.0164431517; 0.0165093721; 0.0000000000; 0.0000000000;-0.0000000000
  beta_T50_tDRUG_adali;-0.0063511380; 0.0060773775; 0.0109083413; 0.0080822727;-0.0164542419; 0.0164431517; 0.0286556469; 0.0164541387; 0.0000000000; 0.0000000000;-0.0000000000
 beta_T50_tDRUG_canaki;-0.0063960665; 0.0061109805; 0.0059769513; 0.2792034057;-0.0165208760; 0.0165093721; 0.0164541387; 0.5308249876; 0.0000000000; 0.0000000000;-0.0000000000
      omega_etaBSVEmax; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0075393884;-0.0742920233; 0.0000823826
     gamma_etaBTAVEmax; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000;-0.0742920233; 1.2882845491;-0.0066271300
                     a; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000000000; 0.0000823826;-0.0066271300; 0.0241108959
